timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-01-01T19:30:00,4.806666851043701,0.0,0.0,-0.19333332777023315,1.1608555316925049,0.39967435598373413
2025-01-01T19:45:00,4.40749979019165,0.0,0.0,-0.0925000011920929,1.064452886581421,0.366483598947525
2025-01-01T20:00:00,5.423333168029785,0.0,0.0,-0.07666666805744171,1.321064829826355,0.45095014572143555
2025-01-01T20:15:00,5.7241668701171875,0.0,0.0,-0.025833332911133766,1.3943445682525635,0.4759644865989685
2025-01-01T20:30:00,4.49833345413208,0.0,0.0,-0.0016666667070239782,1.0957449674606323,0.37403643131256104
2025-01-01T20:45:00,4.5,0.0,0.0,0.0,1.0961508750915527,0.3741750121116638
2025-01-01T21:00:00,4.0,0.0,0.0,0.0,0.9629567861557007,0.3325999975204468
2025-01-01T21:15:00,3.75,0.0,0.0,0.0,0.9027720093727112,0.31181249022483826
2025-01-01T21:30:00,3.75,0.0,0.0,0.0,0.9027720093727112,0.31181249022483826
2025-01-01T21:45:00,4.0,0.0,0.0,0.0,0.9629567861557007,0.3325999975204468
2025-01-01T22:00:00,4.0,0.0,0.0,0.0,0.9170815348625183,0.3325999975204468
2025-01-01T22:15:00,4.0,0.0,0.0,0.0,0.9170815348625183,0.3325999975204468
2025-01-01T22:30:00,4.0,0.0,0.0,0.0,0.9170815348625183,0.3325999975204468
2025-01-01T22:45:00,4.25,0.0,0.0,0.0,0.9743991494178772,0.3533875048160553
2025-01-01T23:00:00,3.75,0.0,0.0,0.0,0.8073552250862122,0.31181249022483826
2025-01-01T23:15:00,4.0,0.0,0.0,0.0,0.8611789345741272,0.3325999975204468
2025-01-01T23:30:00,3.5,0.0,0.0,0.0,0.7535315752029419,0.29102498292922974
2025-01-01T23:45:00,2.75,0.0,0.0,0.0,0.5920605063438416,0.22866249084472656
2025-01-02T00:00:00,2.75,0.0,0.0,0.0,0.5268418788909912,0.22866249084472656
2025-01-02T00:15:00,3.0,0.0,0.0,0.0,0.5747365951538086,0.24944999814033508
2025-01-02T00:30:00,3.0,0.0,0.0,0.0,0.5747365951538086,0.24944999814033508
2025-01-02T00:45:00,3.0,0.0,0.0,0.0,0.5747365951538086,0.24944999814033508
2025-01-02T01:00:00,3.25,0.0,0.0,0.0,0.5613192319869995,0.2702375054359436
2025-01-02T01:15:00,3.0,0.0,0.0,0.0,0.5181407928466797,0.24944999814033508
2025-01-02T01:30:00,3.25,0.0,0.0,0.0,0.5613192319869995,0.2702375054359436
2025-01-02T01:45:00,3.75,0.0,0.0,0.0,0.6476760506629944,0.31181249022483826
2025-01-02T02:00:00,3.75,0.0,0.0,0.0,0.6255648732185364,0.3184875249862671
2025-01-02T02:15:00,3.75,0.0,0.0,0.0,0.6255648732185364,0.3184875249862671
2025-01-02T02:30:00,4.0,0.0,0.0,0.0,0.6672691702842712,0.3397200107574463
2025-01-02T02:45:00,4.0,0.0,0.0,0.0,0.6672691702842712,0.3397200107574463
2025-01-02T03:00:00,4.5,0.0,0.0,0.0,0.7358784675598145,0.3821850121021271
2025-01-02T03:15:00,4.0,0.0,0.0,0.0,0.6541141867637634,0.3397200107574463
2025-01-02T03:30:00,3.75,0.0,0.0,0.0,0.6132320761680603,0.3184875249862671
2025-01-02T03:45:00,3.75,0.0,0.0,0.0,0.6132320761680603,0.3184875249862671
2025-01-02T04:00:00,3.5,0.0,0.0,0.0,0.5688592791557312,0.2972550094127655
2025-01-02T04:15:00,3.0,0.0,0.0,0.0,0.4875936806201935,0.2547900080680847
2025-01-02T04:30:00,3.0,0.0,0.0,0.0,0.4875936806201935,0.2547900080680847
2025-01-02T04:45:00,2.5,0.0,0.0,0.0,0.40632808208465576,0.21232500672340393
2025-01-02T05:00:00,2.75,0.0,0.0,0.0,0.4602365493774414,0.23355750739574432
