time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
24710,District,district,0.5166664123535156,0.052420973777770996,0.06833163648843765,-3.7883334159851074,0.0,,0,0
24711,Building_1,building,1.6825001239776611,0.17070646584033966,0.22251878678798676,-3.762500047683716,0.0,0.17908605933189392,0,0
24711,District,district,1.6825001239776611,0.17070646584033966,0.22251878678798676,-3.762500047683716,0.0,,0,0
24712,Building_1,building,1.119999885559082,0.11363518983125687,0.1412009447813034,-3.377500057220459,0.0,0.17908158898353577,0,0
24712,District,district,1.119999885559082,0.11363518983125687,0.1412009447813034,-3.377500057220459,0.0,,0,0
24713,Building_1,building,1.0,0.10146000236272812,0.12607228755950928,-3.7100000381469727,0.0,0.1790771186351776,0,0
24713,District,district,1.0,0.10146000236272812,0.12607228755950928,-3.7100000381469727,0.0,,0,0
24714,Building_1,building,2.928333282470703,0.2971087098121643,0.36918166279792786,-3.926666736602783,0.0,0.17907264828681946,0,0
24714,District,district,2.928333282470703,0.2971087098121643,0.36918166279792786,-3.926666736602783,0.0,,0,0
24715,Building_1,building,2.413332939147949,0.24485675990581512,0.304254412651062,-4.4741668701171875,0.0,0.1790681779384613,0,0
24715,District,district,2.413332939147949,0.24485675990581512,0.304254412651062,-4.4741668701171875,0.0,,0,0
24716,Building_1,building,1.3858332633972168,0.14060664176940918,0.1767396777868271,-4.829166889190674,0.0,0.17906370759010315,0,0
24716,District,district,1.3858332633972168,0.14060664176940918,0.1767396777868271,-4.829166889190674,0.0,,0,0
24717,Building_1,building,1.06416654586792,0.10797034204006195,0.135716512799263,-4.725833415985107,0.0,0.179059237241745,0,0
24717,District,district,1.06416654586792,0.10797034204006195,0.135716512799263,-4.725833415985107,0.0,,0,0
24718,Building_1,building,0.9108333587646484,0.09241315722465515,0.11616145074367523,-5.381666660308838,0.0,0.17905476689338684,0,0
24718,District,district,0.9108333587646484,0.09241315722465515,0.11616145074367523,-5.381666660308838,0.0,,0,0
24719,Building_1,building,1.1458334922790527,0.11625626683235168,0.1461317539215088,-5.604166507720947,0.0,0.1790502965450287,0,0
24719,District,district,1.1458334922790527,0.11625626683235168,0.1461317539215088,-5.604166507720947,0.0,,0,0
24720,Building_1,building,0.2050004005432129,0.020799340680241585,0.026498014107346535,-5.84499979019165,0.0,0.17904582619667053,0,0
24720,District,district,0.2050004005432129,0.020799340680241585,0.026498014107346535,-5.84499979019165,0.0,,0,0
24721,Building_1,building,0.0,0.0,0.0,-6.039999961853027,1.320000171661377,0.19946947693824768,0,0
24721,District,district,0.0,0.0,0.0,-6.039999961853027,1.320000171661377,,0,0
24722,Building_1,building,0.0,0.0,0.0,-6.142499923706055,1.5824999809265137,0.22403153777122498,0,0
24722,District,district,0.0,0.0,0.0,-6.142499923706055,1.5824999809265137,,0,0
24723,Building_1,building,0.0,0.0,0.0,-6.015833377838135,1.1733331680297852,0.24215246737003326,0,0
24723,District,district,0.0,0.0,0.0,-6.015833377838135,1.1733331680297852,,0,0
24724,Building_1,building,0.0,0.0,0.0,-5.514166831970215,1.379166603088379,0.2635052502155304,0,0
24724,District,district,0.0,0.0,0.0,-5.514166831970215,1.379166603088379,,0,0
24725,Building_1,building,0.0,0.0,0.0,-5.722499847412109,0.8024997711181641,0.2758411467075348,0,0
24725,District,district,0.0,0.0,0.0,-5.722499847412109,0.8024997711181641,,0,0
24726,Building_1,building,0.0,0.0,0.0,-5.792500019073486,0.3899998664855957,0.28180253505706787,0,0
24726,District,district,0.0,0.0,0.0,-5.792500019073486,0.3899998664855957,,0,0
24727,Building_1,building,0.0,0.0,0.0,-6.135833263397217,2.25083327293396,0.31701353192329407,0,0
24727,District,district,0.0,0.0,0.0,-6.135833263397217,2.25083327293396,,0,0
24728,Building_1,building,0.0,0.0,0.0,-6.256666660308838,2.1066665649414062,0.3499124348163605,0,0
24728,District,district,0.0,0.0,0.0,-6.256666660308838,2.1066665649414062,,0,0
24729,Building_1,building,0.0,0.0,0.0,-5.8416666984558105,1.7241668701171875,0.37671488523483276,0,0
24729,District,district,0.0,0.0,0.0,-5.8416666984558105,1.7241668701171875,,0,0
24730,Building_1,building,0.0,0.0,0.0,-6.150000095367432,2.072500228881836,0.4090656638145447,0,0
24730,District,district,0.0,0.0,0.0,-6.150000095367432,2.072500228881836,,0,0
24731,Building_1,building,0.0,0.0,0.0,-6.010000228881836,1.7725000381469727,0.43663397431373596,0,0
24731,District,district,0.0,0.0,0.0,-6.010000228881836,1.7725000381469727,,0,0
24732,Building_1,building,0.0,0.0,0.0,-5.865833282470703,1.8608331680297852,0.46560612320899963,0,0
24732,District,district,0.0,0.0,0.0,-5.865833282470703,1.8608331680297852,,0,0
24733,Building_1,building,0.0,0.0,0.0,-5.675000190734863,1.3350000381469727,0.4862584173679352,0,0
24733,District,district,0.0,0.0,0.0,-5.675000190734863,1.3350000381469727,,0,0
24734,Building_1,building,0.0,0.0,0.0,-5.40749979019165,0.5949997901916504,0.4953744411468506,0,0
24734,District,district,0.0,0.0,0.0,-5.40749979019165,0.5949997901916504,,0,0
24735,Building_1,building,0.0,0.0,0.0,-5.140833377838135,0.38083314895629883,0.5011894106864929,0,0
24735,District,district,0.0,0.0,0.0,-5.140833377838135,0.38083314895629883,,0,0
24736,Building_1,building,0.0,0.0,0.0,-4.924166679382324,0.26416683197021484,0.5052133202552795,0,0
24736,District,district,0.0,0.0,0.0,-4.924166679382324,0.26416683197021484,,0,0
24737,Building_1,building,0.0,0.0,0.0,-4.740833282470703,-0.046666622161865234,0.5043500661849976,0,0
24737,District,district,0.0,0.0,0.0,-4.740833282470703,-0.046666622161865234,,0,0
24738,Building_1,building,0.0,0.0,0.0,-4.557499885559082,0.1875,0.5071997046470642,0,0
24738,District,district,0.0,0.0,0.0,-4.557499885559082,0.1875,,0,0
24739,Building_1,building,0.0,0.0,0.0,-4.354166507720947,-0.5308337211608887,0.4975680708885193,0,0
24739,District,district,0.0,0.0,0.0,-4.354166507720947,-0.5308337211608887,,0,0
24740,Building_1,building,0.0,0.0,0.0,-4.184999942779541,0.5299999713897705,0.5056802034378052,0,0
24740,District,district,0.0,0.0,0.0,-4.184999942779541,0.5299999713897705,,0,0
24741,Building_1,building,0.0,0.0,0.0,-3.994999885559082,0.12749981880187988,0.5076124668121338,0,0
24741,District,district,0.0,0.0,0.0,-3.994999885559082,0.12749981880187988,,0,0
24742,Building_1,building,0.0,0.0,0.0,-3.802500009536743,0.4725000858306885,0.5148378610610962,0,0
24742,District,district,0.0,0.0,0.0,-3.802500009536743,0.4725000858306885,,0,0
24743,Building_1,building,0.0,0.0,0.0,-3.5933332443237305,-0.19916677474975586,0.5112013816833496,0,0
24743,District,district,0.0,0.0,0.0,-3.5933332443237305,-0.19916677474975586,,0,0
24744,Building_1,building,0.0,0.0,0.0,-3.3491666316986084,0.05666661262512207,0.5120522975921631,0,0
24744,District,district,0.0,0.0,0.0,-3.3491666316986084,0.05666661262512207,,0,0
24745,Building_1,building,0.0,0.0,0.0,-3.1016666889190674,0.6366667747497559,0.521811842918396,0,0
24745,District,district,0.0,0.0,0.0,-3.1016666889190674,0.6366667747497559,,0,0
24746,Building_1,building,0.0,0.0,0.0,-2.804166555404663,-0.04583334922790527,0.5209633111953735,0,0
24746,District,district,0.0,0.0,0.0,-2.804166555404663,-0.04583334922790527,,0,0
24747,Building_1,building,0.0,0.0,0.0,-2.5266666412353516,-0.5433332920074463,0.5111063122749329,0,0
24747,District,district,0.0,0.0,0.0,-2.5266666412353516,-0.5433332920074463,,0,0
24748,Building_1,building,0.0,0.0,0.0,-2.2958333492279053,-0.6816666126251221,0.4987640380859375,0,0
24748,District,district,0.0,0.0,0.0,-2.2958333492279053,-0.6816666126251221,,0,0
24749,Building_1,building,0.0,0.0,0.0,-2.1008334159851074,-0.6641666889190674,0.4867360591888428,0,0
24749,District,district,0.0,0.0,0.0,-2.1008334159851074,-0.6641666889190674,,0,0
24750,Building_1,building,0.0,0.0,0.0,-1.9233332872390747,-1.226666808128357,0.4646817743778229,0,0
24750,District,district,0.0,0.0,0.0,-1.9233332872390747,-1.226666808128357,,0,0
24751,Building_1,building,0.0,0.0,0.0,-1.7258332967758179,-1.8166667222976685,0.43225398659706116,0,0
24751,District,district,0.0,0.0,0.0,-1.7258332967758179,-1.8166667222976685,,0,0
24752,Building_1,building,-1.1920928955078125e-07,0.0,0.0,-1.5516666173934937,-3.448333501815796,0.37183383107185364,0,0
24752,District,district,-1.1920928955078125e-07,0.0,0.0,-1.5516666173934937,-3.448333501815796,,0,0
24753,Building_1,building,0.0,0.0,0.0,-1.372499942779541,-3.377500057220459,0.31261011958122253,0,0
24753,District,district,0.0,0.0,0.0,-1.372499942779541,-3.377500057220459,,0,0
24754,Building_1,building,2.384185791015625e-07,2.316951785985566e-08,3.2051325149495824e-08,-1.193333387374878,-4.056666374206543,0.24200458824634552,0,0
24754,District,district,2.384185791015625e-07,2.316951785985566e-08,3.2051325149495824e-08,-1.193333387374878,-4.056666374206543,,0,0
24755,Building_1,building,1.1920928955078125e-07,1.158475892992783e-08,1.6025662574747912e-08,-1.0141667127609253,-3.235833168029785,0.18517950177192688,0,0
24755,District,district,1.1920928955078125e-07,1.158475892992783e-08,1.6025662574747912e-08,-1.0141667127609253,-3.235833168029785,,0,0
24756,Building_1,building,3.1524999141693115,0.3063599467277527,0.3893677294254303,-0.8475000262260437,0.0,0.1851748675107956,0,0
24756,District,district,3.1524999141693115,0.3063599467277527,0.3893677294254303,-0.8475000262260437,0.0,,0,0
24757,Building_1,building,2.5950000286102295,0.25218209624290466,0.32051047682762146,-0.6549999713897705,0.0,0.1851702332496643,0,0
24757,District,district,2.5950000286102295,0.25218209624290466,0.32051047682762146,-0.6549999713897705,0.0,,0,0
24758,Building_1,building,2.799999952316284,0.2721039950847626,0.34583020210266113,-0.44999998807907104,0.0,0.18516559898853302,0,0
24758,District,district,2.799999952316284,0.2721039950847626,0.34583020210266113,-0.44999998807907104,0.0,,0,0
24759,Building_1,building,2.4766666889190674,0.2406824678182602,0.305895060300827,-0.273333340883255,0.0,0.18516096472740173,0,0
24759,District,district,2.4766666889190674,0.2406824678182602,0.305895060300827,-0.273333340883255,0.0,,0,0
24760,Building_1,building,2.5908334255218506,0.25177720189094543,0.3113960027694702,-0.15916666388511658,0.0,0.18515633046627045,0,0
24760,District,district,2.5908334255218506,0.25177720189094543,0.3113960027694702,-0.15916666388511658,0.0,,0,0
24761,Building_1,building,2.6616666316986084,0.25866076350212097,0.31990954279899597,-0.08833333104848862,0.0,0.18515169620513916,0,0
24761,District,district,2.6616666316986084,0.25866076350212097,0.31990954279899597,-0.08833333104848862,0.0,,0,0
24762,Building_1,building,2.700000047683716,0.2623859941959381,0.3245168924331665,-0.05000000074505806,0.0,0.18514706194400787,0,0
24762,District,district,2.700000047683716,0.2623859941959381,0.3245168924331665,-0.05000000074505806,0.0,,0,0
24763,Building_1,building,2.7358334064483643,0.26586830615997314,0.3288237452507019,-0.014166667126119137,0.0,0.1851424276828766,0,0
24763,District,district,2.7358334064483643,0.26586830615997314,0.3288237452507019,-0.014166667126119137,0.0,,0,0
24764,Building_1,building,2.5,0.24295000731945038,0.29050055146217346,-0.0,0.0,0.1851377934217453,0,0
24764,District,district,2.5,0.24295000731945038,0.29050055146217346,0.0,0.0,,0,0
24765,Building_1,building,2.25,0.21865500509738922,0.26145049929618835,-0.0,0.0,0.185133159160614,0,0
24765,District,district,2.25,0.21865500509738922,0.26145049929618835,0.0,0.0,,0,0
24766,Building_1,building,2.25,0.21865500509738922,0.26145049929618835,-0.0,0.0,0.18512852489948273,0,0
24766,District,district,2.25,0.21865500509738922,0.26145049929618835,0.0,0.0,,0,0
24767,Building_1,building,2.25,0.21865500509738922,0.26145049929618835,-0.0,0.0,0.18512389063835144,0,0
24767,District,district,2.25,0.21865500509738922,0.26145049929618835,0.0,0.0,,0,0
24768,Building_1,building,2.25,0.1870875060558319,0.24122630059719086,-0.0,0.0,0.18511925637722015,0,0
24768,District,district,2.25,0.1870875060558319,0.24122630059719086,0.0,0.0,,0,0
24769,Building_1,building,2.25,0.1870875060558319,0.24122630059719086,-0.0,0.0,0.18511462211608887,0,0
24769,District,district,2.25,0.1870875060558319,0.24122630059719086,0.0,0.0,,0,0
24770,Building_1,building,2.0,0.1662999987602234,0.21442337334156036,-0.0,0.0,0.18510998785495758,0,0
24770,District,district,2.0,0.1662999987602234,0.21442337334156036,0.0,0.0,,0,0
24771,Building_1,building,2.25,0.1870875060558319,0.24122630059719086,-0.0,0.0,0.1851053535938263,0,0
24771,District,district,2.25,0.1870875060558319,0.24122630059719086,0.0,0.0,,0,0
24772,Building_1,building,2.25,0.1870875060558319,0.23896895349025726,-0.0,0.0,0.185100719332695,0,0
24772,District,district,2.25,0.1870875060558319,0.23896895349025726,0.0,0.0,,0,0
24773,Building_1,building,2.25,0.1870875060558319,0.23896895349025726,-0.0,0.0,0.18509608507156372,0,0
24773,District,district,2.25,0.1870875060558319,0.23896895349025726,0.0,0.0,,0,0
24774,Building_1,building,2.25,0.1870875060558319,0.23896895349025726,-0.0,0.0,0.18509145081043243,0,0
24774,District,district,2.25,0.1870875060558319,0.23896895349025726,0.0,0.0,,0,0
24775,Building_1,building,2.25,0.1870875060558319,0.23896895349025726,-0.0,0.0,0.18508681654930115,0,0
24775,District,district,2.25,0.1870875060558319,0.23896895349025726,0.0,0.0,,0,0
24776,Building_1,building,2.0,0.16986000537872314,0.2049715667963028,-0.0,0.0,0.18508218228816986,0,0
24776,District,district,2.0,0.16986000537872314,0.2049715667963028,0.0,0.0,,0,0
24777,Building_1,building,2.25,0.19109250605106354,0.2305930107831955,-0.0,0.0,0.18507754802703857,0,0
24777,District,district,2.25,0.19109250605106354,0.2305930107831955,0.0,0.0,,0,0
24778,Building_1,building,2.0,0.16986000537872314,0.2049715667963028,-0.0,0.0,0.1850729137659073,0,0
24778,District,district,2.0,0.16986000537872314,0.2049715667963028,0.0,0.0,,0,0
24779,Building_1,building,2.0,0.16986000537872314,0.2049715667963028,-0.0,0.0,0.185068279504776,0,0
24779,District,district,2.0,0.16986000537872314,0.2049715667963028,0.0,0.0,,0,0
24780,Building_1,building,2.0,0.16986000537872314,0.20535056293010712,-0.0,0.0,0.1850636601448059,0,0
24780,District,district,2.0,0.16986000537872314,0.20535056293010712,0.0,0.0,,0,0
24781,Building_1,building,2.25,0.19109250605106354,0.23101937770843506,-0.0,0.0,0.18505904078483582,0,0
24781,District,district,2.25,0.19109250605106354,0.23101937770843506,0.0,0.0,,0,0
24782,Building_1,building,2.0,0.16986000537872314,0.20535056293010712,-0.0,0.0,0.18505442142486572,0,0
24782,District,district,2.0,0.16986000537872314,0.20535056293010712,0.0,0.0,,0,0
24783,Building_1,building,2.0,0.16986000537872314,0.20535056293010712,-0.0,0.0,0.18504980206489563,0,0
24783,District,district,2.0,0.16986000537872314,0.20535056293010712,0.0,0.0,,0,0
24784,Building_1,building,2.0,0.16986000537872314,0.2084486484527588,-0.0,0.0,0.18504518270492554,0,0
24784,District,district,2.0,0.16986000537872314,0.2084486484527588,0.0,0.0,,0,0
24785,Building_1,building,2.0,0.16986000537872314,0.2084486484527588,-0.0,0.0,0.18504056334495544,0,0
24785,District,district,2.0,0.16986000537872314,0.2084486484527588,0.0,0.0,,0,0
24786,Building_1,building,1.9916666746139526,0.16915225982666016,0.20758011937141418,-0.008333333767950535,0.0,0.18503594398498535,0,0
24786,District,district,1.9916666746139526,0.16915225982666016,0.20758011937141418,-0.008333333767950535,0.0,,0,0
24787,Building_1,building,1.9424999952316284,0.16497653722763062,0.20245574414730072,-0.057500001043081284,0.0,0.18503132462501526,0,0
24787,District,district,1.9424999952316284,0.16497653722763062,0.20245574414730072,-0.057500001043081284,0.0,,0,0
24788,Building_1,building,1.87416672706604,0.15917298197746277,0.2031766027212143,-0.12583333253860474,0.0,0.18502670526504517,0,0
24788,District,district,1.87416672706604,0.15917298197746277,0.2031766027212143,-0.12583333253860474,0.0,,0,0
24789,Building_1,building,1.7316666841506958,0.14707045257091522,0.18772831559181213,-0.2683333456516266,0.0,0.18502208590507507,0,0
24789,District,district,1.7316666841506958,0.14707045257091522,0.18772831559181213,-0.2683333456516266,0.0,,0,0
24790,Building_1,building,1.3199999332427979,0.11210759729146957,0.14309991896152496,-0.4300000071525574,0.0,0.18501746654510498,0,0
24790,District,district,1.3199999332427979,0.11210759729146957,0.14309991896152496,-0.4300000071525574,0.0,,0,0
24791,Building_1,building,1.381666660308838,0.11734495311975479,0.1497851461172104,-0.6183333396911621,0.0,0.1850128471851349,0,0
24791,District,district,1.381666660308838,0.11734495311975479,0.1497851461172104,-0.6183333396911621,0.0,,0,0
24792,Building_1,building,1.162500023841858,0.09666187316179276,0.12702740728855133,-0.8374999761581421,0.0,0.1850082278251648,0,0
24792,District,district,1.162500023841858,0.09666187316179276,0.12702740728855133,-0.8374999761581421,0.0,,0,0
24793,Building_1,building,0.9541666507720947,0.07933895289897919,0.10426263511180878,-1.0458333492279053,0.0,0.1850036084651947,0,0
24793,District,district,0.9541666507720947,0.07933895289897919,0.10426263511180878,-1.0458333492279053,0.0,,0,0
24794,Building_1,building,1.0191667079925537,0.08474370837211609,0.11136525124311447,-1.2308332920074463,0.0,0.1849989891052246,0,0
24794,District,district,1.0191667079925537,0.08474370837211609,0.11136525124311447,-1.2308332920074463,0.0,,0,0
24795,Building_1,building,0.8341666460037231,0.06936095654964447,0.09115012735128403,-1.4158333539962769,0.0,0.18499436974525452,0,0
24795,District,district,0.8341666460037231,0.06936095654964447,0.09115012735128403,-1.4158333539962769,0.0,,0,0
24796,Building_1,building,0.9375,0.09110625088214874,0.09911242872476578,-1.5625,0.0,0.18498975038528442,0,0
24796,District,district,0.9375,0.09110625088214874,0.09911242872476578,-1.5625,0.0,,0,0
24797,Building_1,building,1.5241667032241821,0.1481185257434845,0.16113479435443878,-1.7258332967758179,0.0,0.18498513102531433,0,0
24797,District,district,1.5241667032241821,0.1481185257434845,0.16113479435443878,-1.7258332967758179,0.0,,0,0
24798,Building_1,building,1.3883334398269653,0.1349182426929474,0.1467745006084442,-1.8866666555404663,0.0,0.18498051166534424,0,0
24798,District,district,1.3883334398269653,0.1349182426929474,0.1467745006084442,-1.8866666555404663,0.0,,0,0
24799,Building_1,building,1.0949997901916504,0.10641208291053772,0.11576329171657562,-2.077500104904175,0.0,0.18497589230537415,0,0
24799,District,district,1.0949997901916504,0.10641208291053772,0.11576329171657562,-2.077500104904175,0.0,,0,0
24800,Building_1,building,1.0750000476837158,0.10446850955486298,0.11634165793657303,-2.302500009536743,0.0,0.18497127294540405,0,0
24800,District,district,1.0750000476837158,0.10446850955486298,0.11634165793657303,-2.302500009536743,0.0,,0,0
24801,Building_1,building,0.9816668033599854,0.09539838135242462,0.10624068975448608,-2.573333263397217,0.0,0.18496665358543396,0,0
24801,District,district,0.9816668033599854,0.09539838135242462,0.10624068975448608,-2.573333263397217,0.0,,0,0
24802,Building_1,building,1.4558331966400146,0.14147786796092987,0.15755724906921387,-2.8341667652130127,0.0,0.18496203422546387,0,0
24802,District,district,1.4558331966400146,0.14147786796092987,0.15755724906921387,-2.8341667652130127,0.0,,0,0
24803,Building_1,building,2.004166603088379,0.1947649121284485,0.2169005125761032,-3.1008334159851074,0.0,0.18495741486549377,0,0
24803,District,district,2.004166603088379,0.1947649121284485,0.2169005125761032,-3.1008334159851074,0.0,,0,0
24804,Building_1,building,0.6308331489562988,0.06130436807870865,0.07613027840852737,-3.381666660308838,0.0,0.18495279550552368,0,0
24804,District,district,0.6308331489562988,0.06130436807870865,0.07613027840852737,-3.381666660308838,0.0,,0,0
24805,Building_1,building,0.5033330917358398,0.051068175584077835,0.0607433058321476,-3.634166717529297,0.0,0.1849481761455536,0,0
24805,District,district,0.5033330917358398,0.051068175584077835,0.0607433058321476,-3.634166717529297,0.0,,0,0
24806,Building_1,building,0.10083341598510742,0.010230558924376965,0.012168790213763714,-3.8416666984558105,0.0,0.1849435567855835,0,0
24806,District,district,0.10083341598510742,0.010230558924376965,0.012168790213763714,-3.8416666984558105,0.0,,0,0
24807,Building_1,building,0.7074999809265137,0.07178294658660889,0.08538259565830231,-4.039999961853027,0.0,0.1849389374256134,0,0
24807,District,district,0.7074999809265137,0.07178294658660889,0.08538259565830231,-4.039999961853027,0.0,,0,0
24808,Building_1,building,0.0,0.0,0.0,-4.200833320617676,0.013333320617675781,0.18513742089271545,0,0
24808,District,district,0.0,0.0,0.0,-4.200833320617676,0.013333320617675781,,0,0
24809,Building_1,building,0.0,0.0,0.0,-4.375,0.44749999046325684,0.19198580086231232,0,0
24809,District,district,0.0,0.0,0.0,-4.375,0.44749999046325684,,0,0
24810,Building_1,building,0.3491668701171875,0.03542647138237953,0.044761188328266144,-4.535833358764648,0.0,0.1919810026884079,0,0
24810,District,district,0.3491668701171875,0.03542647138237953,0.044761188328266144,-4.535833358764648,0.0,,0,0
24811,Building_1,building,0.5866665840148926,0.059523191303014755,0.07520728558301926,-4.723333358764648,0.0,0.19197620451450348,0,0
24811,District,district,0.5866665840148926,0.059523191303014755,0.07520728558301926,-4.723333358764648,0.0,,0,0
24812,Building_1,building,0.0,0.0,0.0,-4.929166793823242,0.14916658401489258,0.19424742460250854,0,0
24812,District,district,0.0,0.0,0.0,-4.929166793823242,0.14916658401489258,,0,0
24813,Building_1,building,0.0,0.0,0.0,-5.197500228881836,1.0325002670288086,0.21016651391983032,0,0
24813,District,district,0.0,0.0,0.0,-5.197500228881836,1.0325002670288086,,0,0
24814,Building_1,building,0.0,0.0,0.0,-5.438333511352539,0.4758334159851074,0.21745067834854126,0,0
24814,District,district,0.0,0.0,0.0,-5.438333511352539,0.4758334159851074,,0,0
24815,Building_1,building,0.0,0.0,0.0,-5.68583345413208,0.7383332252502441,0.22879204154014587,0,0
24815,District,district,0.0,0.0,0.0,-5.68583345413208,0.7383332252502441,,0,0
24816,Building_1,building,0.0,0.0,0.0,-5.9058332443237305,1.7733330726623535,0.25637808442115784,0,0
24816,District,district,0.0,0.0,0.0,-5.9058332443237305,1.7733330726623535,,0,0
24817,Building_1,building,0.0,0.0,0.0,-6.097499847412109,1.5824999809265137,0.2809387445449829,0,0
24817,District,district,0.0,0.0,0.0,-6.097499847412109,1.5824999809265137,,0,0
24818,Building_1,building,0.0,0.0,0.0,-6.212500095367432,0.880000114440918,0.2944788336753845,0,0
24818,District,district,0.0,0.0,0.0,-6.212500095367432,0.880000114440918,,0,0
24819,Building_1,building,0.0,0.0,0.0,-6.313333511352539,1.940833568572998,0.3247290253639221,0,0
24819,District,district,0.0,0.0,0.0,-6.313333511352539,1.940833568572998,,0,0
24820,Building_1,building,0.0,0.0,0.0,-6.352499961853027,1.6875,0.35095059871673584,0,0
24820,District,district,0.0,0.0,0.0,-6.352499961853027,1.6875,,0,0
24821,Building_1,building,0.0,0.0,0.0,-6.395833492279053,0.9483332633972168,0.3655529022216797,0,0
24821,District,district,0.0,0.0,0.0,-6.395833492279053,0.9483332633972168,,0,0
24822,Building_1,building,0.0,0.0,0.0,-6.40749979019165,0.9599995613098145,0.3803366422653198,0,0
24822,District,district,0.0,0.0,0.0,-6.40749979019165,0.9599995613098145,,0,0
24823,Building_1,building,0.0,0.0,0.0,-6.398333549499512,1.4608335494995117,0.4029726982116699,0,0
24823,District,district,0.0,0.0,0.0,-6.398333549499512,1.4608335494995117,,0,0
24824,Building_1,building,0.0,0.0,0.0,-6.37666654586792,2.996666431427002,0.45024317502975464,0,0
24824,District,district,0.0,0.0,0.0,-6.37666654586792,2.996666431427002,,0,0
24825,Building_1,building,0.0,0.0,0.0,-6.337500095367432,2.7150001525878906,0.49293479323387146,0,0
24825,District,district,0.0,0.0,0.0,-6.337500095367432,2.7150001525878906,,0,0
24826,Building_1,building,0.0,0.0,0.0,-6.237500190734863,1.9250001907348633,0.5229275822639465,0,0
24826,District,district,0.0,0.0,0.0,-6.237500190734863,1.9250001907348633,,0,0
24827,Building_1,building,0.0,0.0,0.0,-6.112500190734863,1.6075000762939453,0.5478770732879639,0,0
24827,District,district,0.0,0.0,0.0,-6.112500190734863,1.6075000762939453,,0,0
24828,Building_1,building,0.0,0.0,0.0,-5.921666622161865,1.8491663932800293,0.5766607522964478,0,0
24828,District,district,0.0,0.0,0.0,-5.921666622161865,1.8491663932800293,,0,0
24829,Building_1,building,0.0,0.0,0.0,-5.710000038146973,1.320000171661377,0.5970744490623474,0,0
24829,District,district,0.0,0.0,0.0,-5.710000038146973,1.320000171661377,,0,0
24830,Building_1,building,0.0,0.0,0.0,-5.429999828338623,1.0674996376037598,0.6135302186012268,0,0
24830,District,district,0.0,0.0,0.0,-5.429999828338623,1.0674996376037598,,0,0
24831,Building_1,building,0.0,0.0,0.0,-5.165833473205566,1.3458335399627686,0.6343492269515991,0,0
24831,District,district,0.0,0.0,0.0,-5.165833473205566,1.3458335399627686,,0,0
24832,Building_1,building,0.0,0.0,0.0,-4.941666603088379,0.4866666793823242,0.6417897343635559,0,0
24832,District,district,0.0,0.0,0.0,-4.941666603088379,0.4866666793823242,,0,0
24833,Building_1,building,0.0,0.0,0.0,-4.750833511352539,-0.31166648864746094,0.6361110806465149,0,0
24833,District,district,0.0,0.0,0.0,-4.750833511352539,-0.31166648864746094,,0,0
24834,Building_1,building,0.0,0.0,0.0,-4.570833206176758,-1.819166660308838,0.6036353707313538,0,0
24834,District,district,0.0,0.0,0.0,-4.570833206176758,-1.819166660308838,,0,0
24835,Building_1,building,0.0,0.0,0.0,-4.388333320617676,-1.0591669082641602,0.5845497846603394,0,0
24835,District,district,0.0,0.0,0.0,-4.388333320617676,-1.0591669082641602,,0,0
24836,Building_1,building,0.0,0.0,0.0,-4.199999809265137,-0.26999998092651367,0.5796270966529846,0,0
24836,District,district,0.0,0.0,0.0,-4.199999809265137,-0.26999998092651367,,0,0
24837,Building_1,building,0.0,0.0,0.0,-4.03249979019165,-0.692500114440918,0.567088782787323,0,0
24837,District,district,0.0,0.0,0.0,-4.03249979019165,-0.692500114440918,,0,0
24838,Building_1,building,0.0,0.0,0.0,-3.8333332538604736,-0.10416674613952637,0.5651772022247314,0,0
24838,District,district,0.0,0.0,0.0,-3.8333332538604736,-0.10416674613952637,,0,0
24839,Building_1,building,0.0,0.0,0.0,-3.630000114440918,-0.25499987602233887,0.5605267882347107,0,0
24839,District,district,0.0,0.0,0.0,-3.630000114440918,-0.25499987602233887,,0,0
24840,Building_1,building,0.0,0.0,0.0,-3.377500057220459,-0.43249988555908203,0.5526663064956665,0,0
24840,District,district,0.0,0.0,0.0,-3.377500057220459,-0.43249988555908203,,0,0
24841,Building_1,building,0.0,0.0,0.0,-3.121666669845581,-0.3533332347869873,0.5462360978126526,0,0
24841,District,district,0.0,0.0,0.0,-3.121666669845581,-0.3533332347869873,,0,0
24842,Building_1,building,0.0,0.0,0.0,-2.819166660308838,-0.5258333683013916,0.5366935133934021,0,0
24842,District,district,0.0,0.0,0.0,-2.819166660308838,-0.5258333683013916,,0,0
24843,Building_1,building,0.0,0.0,0.0,-2.5416667461395264,-0.013333320617675781,0.5364369750022888,0,0
24843,District,district,0.0,0.0,0.0,-2.5416667461395264,-0.013333320617675781,,0,0
24844,Building_1,building,0.0,0.0,0.0,-2.303333282470703,-0.40166664123535156,0.5291337370872498,0,0
24844,District,district,0.0,0.0,0.0,-2.303333282470703,-0.40166664123535156,,0,0
24845,Building_1,building,0.0,0.0,0.0,-2.1016666889190674,-0.8908333778381348,0.5130483508110046,0,0
24845,District,district,0.0,0.0,0.0,-2.1016666889190674,-0.8908333778381348,,0,0
